Vmoy,RPMMoy,VVAR,VRPM,Target
44.0,21.809,5.2493385826745405,239.8603528907787,normal
46.3,22.455,2.057506581601462,93.85716097702223,normal
45.2,21.96,4.4671641514002545,218.57518411546886,normal
45.6,22.081,4.926120853842978,249.56515515325185,normal
24.4,18.962,4.1952353926806065,456.60554335467964,normal
25.9,16.914,10.332795684937677,480.41953887548465,normal
27.5,20.070999999999998,9.021579068482906,646.3216347574601,normal
38.9,18.861,3.2472210341220142,158.91049192688456,normal
31.9,15.399000000000001,4.508017549014447,251.78185002100528,normal
36.1,17.59,2.4244128727957577,121.95809845097527,normal
37.3,18.149,3.529242915351047,186.52402287938975,normal
14.1,12.770999999999999,11.656662377274971,611.4962432881788,normal
18.4,15.19,13.451146171733223,452.77367414636643,normal
31.8,15.472000000000001,4.871686908385362,240.5866903125681,normal
24.6,11.954,2.4129281427805145,119.4526405456712,normal
26.7,12.982000000000001,3.3681514877517675,158.34126295932958,normal
28.0,13.530999999999999,1.8856180831641267,94.50273364652827,normal
21.5,16.741,6.004627844883941,371.8639087981874,normal
35.4,19.552,10.86482601998046,472.64663803357837,normal
24.9,22.366999999999997,12.653062870309308,871.4767862019555,normal
29.5,16.596,7.153087911291645,749.9786959937226,normal
27.1,13.177999999999999,4.458450154232722,213.6481011174944,normal
33.6,16.555999999999997,2.716206504995115,140.2317130086249,normal
30.2,14.833,3.119829055146024,139.77446118658443,normal
26.1,12.99,4.998888765404656,206.39767440550293,normal
25.301773779852912,21.12376316681014,12.204511111557554,712.5567357902102,normal
33.4,22.933000000000003,4.671426144361294,334.0489152471203,normal
38.3,18.579,3.1287200080686173,152.06683472152045,normal
16.0,15.589,16.438437341250605,507.21361925283077,normal
16.449830483309807,12.079407371496405,16.01814326666742,411.8944304860529,normal
19.1,13.879000000000001,6.6907896893167,311.03427821097506,normal
23.6,18.236,4.247875285886398,326.6640135946685,normal
34.3,16.687,2.496664441476534,125.29525130666366,normal
40.6,19.578,3.272783388968954,164.53287412145534,normal
41.4,20.141,3.40587727318528,167.55393824742595,normal
28.4,15.742,18.84557124513756,629.6586023835104,normal
34.6,19.805,4.033195589934446,459.5807872398497,normal
30.9,19.118,6.045200116161949,424.9532784776332,normal
34.8,16.82,3.119829055146024,145.9238766541575,normal
35.3,17.492,7.318925239860472,450.9483340694364,normal
36.3,17.480999999999998,4.270050741306634,224.7954378738343,normal
33.1,16.951,7.030884249746495,304.15436504804234,normal
29.8,16.835,5.493430419854044,301.88196736841076,normal
33.4,17.858,6.899275324264136,424.93811314119614,normal
35.2,18.81,5.473166867139678,339.6135058170292,normal
33.5,16.805999999999997,6.835365551469959,304.2999981743163,normal
44.8,21.641,2.5298221281347035,102.80883014389161,normal
16.8,12.67,21.227864287822793,647.8634972824995,normal
24.0,20.916999999999998,9.321420969406375,605.7973716974641,normal
10.9,15.043,14.624560772131852,551.3071436746187,normal
35.6,17.362000000000002,5.521674464226308,273.1836175338647,normal
36.6,16.186,6.168017869984201,253.9362124628939,normal
32.7,15.697000000000001,8.393780766469634,414.05073494815963,normal
16.9,14.834000000000001,11.51279481465923,482.47146144731823,normal
39.1,19.024,3.784471194529326,177.97015979589887,normal
37.4,18.546,9.834180754445747,726.9521151890115,normal
42.1,20.447,5.3218626647276635,263.2936889989326,normal
37.3,18.16,3.368151487751767,154.81673753900844,normal
32.1,15.472999999999999,5.506561742341788,318.1900375561749,normal
35.4,19.512999999999998,11.236844159579089,492.6418690195862,normal
42.2,20.4,2.440400695696417,106.9600132967664,normal
31.1,16.923,7.694875639743056,341.5058320634266,normal
33.5,21.247,5.720334100576838,502.5652085937594,normal
28.9,17.075,7.27934673503666,476.09622043354966,normal
12.1,15.134,12.16963434126104,615.9350975910079,normal
19.6,16.948,7.647802879839992,637.3688623290807,normal
24.3,20.465999999999998,6.481597882552659,465.53725235831917,normal
30.8,16.925,1.7511900715418263,377.7313125019482,normal
32.5,15.703,1.35400640077266,61.31892946807789,normal
34.2,16.625999999999998,0.7888106377466155,28.636418149699598,normal
25.2,19.581,3.5839146815241634,361.23721046179924,normal
39.3,19.070999999999998,2.0027758514399734,109.7395401241807,normal
41.9,20.237000000000002,3.4464152068167553,159.36823188243426,normal
38.9,19.915,9.456919865015953,412.45154597573975,normal
42.8,21.813000000000002,9.65861733836106,522.1732471124885,normal
28.4,18.785,13.175735273600482,604.8790971939949,normal
7.0,14.41,11.08552609887726,630.7765936614255,normal
31.6,17.171,7.042726744663604,483.2660757802062,normal
30.0,15.552,14.824903971958056,549.2825219219058,normal
15.4,17.236,13.858010118499859,710.3340685120551,normal
44.8,18.166,4.237399621885521,382.17482910312134,normal
28.1,15.107999999999999,10.50343859039611,454.89945164960477,normal
19.3,17.121,11.015645439303338,657.2461825255773,normal
35.5,18.669,2.0138409955990952,440.1177746416924,normal
39.3,19.437,7.349225204816567,286.7999883774986,normal
36.6,17.743,7.214183560490019,338.5538033721934,normal
28.1,16.472,13.690629398728655,440.18602128342667,normal
34.2,18.778,10.601886624558858,499.54219041037965,normal
18.3,15.485999999999999,10.863291909504738,624.4080218717388,normal
22.2,18.401,7.114929530376406,570.5031794633381,normal
30.3,20.273,17.13378728322103,521.1930864212737,normal
47.5,16.678,4.27525177946022,149.95317787748132,normal
43.7,21.179000000000002,2.9078437983419185,138.88880444441878,normal
46.1,22.421999999999997,3.9285281382896233,176.63634959996202,normal
45.8,23.215,6.972963661329537,200.79301116655762,normal
49.2,23.965999999999998,5.6134758493389025,271.51189865475715,normal
66.6,24.214000000000002,3.893013685508382,234.5654137619895,normal
74.0,25.982,2.494438257849294,83.29439090092174,normal
79.1,23.319000000000003,1.3703203194062976,229.89632929262316,normal
82.0,22.982,2.260776661041756,65.90026133821051,normal
85.7,24.006,2.496664441476534,68.94796749884816,normal
80.9,24.245,7.489993324429602,66.29270112329277,normal
76.0,26.730999999999998,2.160246899469287,86.63903405637797,normal
66.5,18.477,17.94590637319708,576.9719904620828,normal
60.2,21.85,9.472767986883946,452.71281060832473,normal
47.8,22.563000000000002,18.389610593424152,652.5939779066307,normal
47.8,23.173000000000002,1.2292725943057183,65.7453842908805,normal
46.7,22.636999999999997,1.4944341180973264,77.74752586274226,normal
42.9,20.723000000000003,6.384877968032487,334.5889850083067,normal
48.6,23.663,2.270584848790187,103.99150606339603,normal
41.3,19.601,7.587270040447135,474.15221419099396,normal
42.6,20.746,3.806427312965386,174.78253154515565,normal
34.6,16.570999999999998,7.351492667781452,430.7684219314751,normal
43.7,21.208000000000002,1.1595018087284057,52.14680132940935,normal
19.4,15.866,17.34743016510899,747.2007316199131,normal
44.3,21.454,1.2516655570345725,57.312399278961536,normal
44.5,21.67,0.8498365855987975,41.166329283367816,normal
43.9,21.263,0.31622776601683794,8.9820809269221,normal
42.2,20.397000000000002,5.202563470700445,260.5643661149561,normal
21.0,16.637,8.537498983243799,389.09754561035203,normal
40.2,19.625999999999998,5.43241300999023,268.56333827733573,normal
39.4,20.39,7.848566748139434,344.72630045040404,normal
44.3,21.498,4.001388647846034,182.179886681025,normal
31.9,18.559,7.8662429264406635,387.2548543559167,normal
19.6,13.776,22.490491818148893,692.4326200673488,normal
31.7,22.711,9.019115502334165,600.1937557526273,normal
42.5,20.662,3.92286743197994,192.9483523294943,normal
15.094026730073029,15.597029897754963,9.513370724462883,321.62948059081367,normal
30.1,16.958,8.184674024595536,335.73263171756184,normal
33.2,17.452,10.336558636434297,420.29825388909507,normal
36.7,19.623,7.572611467944493,426.89240122333194,normal
43.8,21.266,5.202563470700445,237.80533589004636,normal
31.040860612322696,18.52679210616971,21.08607029837466,886.6260334180345,normal
80.6,24.668000000000003,8.733078876700167,136.57134887425448,normal
85.8,24.055999999999997,2.8205594401741574,76.3256182418459,normal
83.7,23.491,1.2516655570345725,35.92724128939859,normal
58.2,21.068,17.2999678869323,625.562822140546,normal
86.3,25.329,2.7908580918579307,191.86305880323428,normal
86.0,24.138,6.289320754704403,176.0074493373,normal
86.6,24.305999999999997,2.9514591494904874,76.85946771724208,normal
55.3,21.608,18.979813838215943,885.8684126011292,normal
66.0,22.773000000000003,28.30390628713837,711.2313344553311,normal
75.1,27.647,10.846914563854348,380.12806321612777,normal
67.8,23.73,15.809982781633748,481.73298274735834,normal
87.8,24.603,2.1499353995462798,57.19566805663209,normal
85.3,23.906,1.636391694484477,41.08581804521415,normal
49.5,19.991,29.04880949941552,741.1032991425689,normal
47.8,23.359,6.303438215238834,312.2084239734732,normal
49.4,23.956,3.3730961708462712,171.67618096611747,normal
30.7,20.462,11.681419244062578,636.3793068777632,normal
43.0,21.976,3.2998316455372216,264.4168426304699,normal
20.5,15.692,3.7785946829182113,570.1771264752344,normal
36.0,22.816,4.396968652757639,482.7060757392179,normal
12.351818226682848,13.706924843213919,7.082300019419455,409.26517101804126,normal
33.3,19.023,2.3118054512532935,409.1527967778188,normal
34.2,16.609,8.310635755865292,407.4207353038816,normal
36.7,18.477,7.008724721532601,222.3750835363031,normal
31.5,18.073,13.689006132254047,652.2942502344237,normal
48.3,23.357,1.0593499054713802,48.277093717184115,normal
41.5,22.801,9.98053661438658,408.0014842020934,normal
34.0,18.814,8.027729719194863,328.7225104687674,normal
42.0,20.346,1.7638342073763937,89.17049836003933,normal
45.3,21.983,1.4944341180973264,72.0525271358796,normal
36.5,20.881,10.080233683358294,536.458852103309,normal
36.5,19.331,13.167721476735787,412.3063720638385,normal
32.3,22.509,5.831904586934796,423.68789613739654,normal
35.7,17.895,8.152027695951208,303.7532807321685,normal
22.7,18.087,3.653004851412662,273.9310740557437,normal
29.5,16.037,7.720823214600313,407.57577345950176,normal
28.1,15.555,6.919376979018977,307.0863975423782,normal
35.2,18.673,3.794733192202055,222.51194724478654,normal
21.1,17.082,10.386422761363885,443.6790131014387,normal
34.6,19.643,7.441624673267107,555.8423137705313,normal
31.5,18.108,19.41505715789795,516.1235424887253,normal
32.6,20.169,16.621271511730583,489.09177734517954,normal
27.3,19.372,6.992853494818835,540.4244833667533,normal
24.7,19.352,9.764447984624859,752.7177130608496,normal
43.2,22.316,7.714344503009385,188.37444978906598,normal
34.9,18.826,7.651434142985512,262.2798335959345,normal
43.7,15.369000000000002,3.368151487751767,122.75852538848598,normal
29.4,14.98,7.720103626247513,344.9061063858137,normal
36.8,19.93,4.661902329879224,478.151998148427,normal
17.7,12.647,19.49387368152136,583.1209232321467,normal
22.9,17.829,18.345147708438994,749.3683933079169,normal
38.9,19.998,10.989388821343372,503.6142262574488,normal
29.0,18.451,2.5385910352879693,446.0838112582283,normal
21.9,17.317999999999998,4.532597979574677,360.997014453644,normal
27.1,17.695999999999998,6.6072350915913045,384.0556093993565,normal
10.7,12.67,10.832564075252195,474.88127171138495,normal
47.8,16.768,2.7406406388125952,98.87343200049018,normal
48.0,16.872,5.676462121975467,194.74872699626732,normal
42.8,16.182000000000002,14.55869347007332,550.660371231165,normal
67.5,23.734,2.9907264074877267,111.7439533536876,normal
68.7,24.084,2.110818693198342,73.0695254915177,normal
75.5,22.916,3.3082388735465345,192.61141076155263,normal
79.9,23.504,5.70477382938574,182.70145654105286,normal
84.3,24.105,1.8287822299126937,118.81381326353524,normal
57.7,18.363,19.6132041690739,585.9082313430624,normal
48.3,23.496,1.70293863659264,82.86427993344834,normal
49.7,24.151,0.9486832980505138,49.022557166177194,normal
40.9,21.434,16.642983172763497,902.0102487715363,agressif
52.6,19.546,8.085652588244054,557.0819209655494,agressif
43.14687264329012,26.114489067711002,13.70499429921975,854.8586233446487,agressif
40.7,20.845,15.246493221575758,659.5006949705714,agressif
40.1,23.241,16.495453919186343,759.9673165486936,agressif
42.7,19.417,21.54607466183419,856.4718390648411,agressif
39.6,24.119,17.858704693603435,681.499237792025,agressif
48.0,20.123,12.719189352225941,557.669366401116,agressif
44.1,23.886,12.278707858185513,672.4638280234856,agressif
42.7,24.061,25.703653004539603,1037.2240141625894,agressif
39.3,20.176,21.67461392710119,837.5346360997058,agressif
42.5,28.713,10.9671225842414,572.3557654311016,agressif
46.99532873547388,26.50261501486726,13.269086345498817,874.2211485038749,agressif
37.016277915034074,23.317753164547742,22.65509612384061,1216.8427679820854,agressif
48.1,28.829,9.338688939626971,989.8207974735179,agressif
28.6,23.704,27.431530924993755,1042.0256128223423,agressif
33.9,22.983,15.93354253698084,1073.8968551753728,agressif
83.19876354111209,27.89521412579791,17.321065705341272,467.111262902787,agressif
80.9,31.174,23.960383970212163,776.4386217424616,agressif
79.3,35.946,22.91069619195366,441.68394934739376,agressif
71.3,27.372,23.804994807346162,1053.2896404440075,agressif
65.5,23.953000000000003,30.76885149338893,950.5836861867789,agressif
81.7,27.864,18.5115579511228,426.9143031361472,agressif
80.82775221265958,29.115030571063915,29.33664804112015,871.9330051949805,agressif
66.0,25.956999999999997,28.358812073537603,816.1926583568095,agressif
88.7,24.599,21.197746211435884,662.3962308668933,agressif
77.6,26.785,21.21948789831335,701.6013825527997,agressif
62.8,30.379,33.94047076213816,855.3191022458616,agressif
73.0,30.369,24.60352278299458,696.9103959620634,agressif
70.0,26.397,29.185232186463377,983.9814869532183,agressif
81.3,31.592,18.055777776410274,464.1957920245867,agressif
75.8,24.619,24.746716953971895,772.4125912432494,agressif
86.3,29.781,16.839437837014234,239.45607344795226,agressif
49.2,27.904,15.554920621962541,517.1106049751618,agressif
45.6,25.737,9.709102258533827,748.6043384562739,agressif
46.4,23.338,10.178408519999579,564.5674450408915,agressif
42.3,24.653000000000002,11.205653335110213,685.2788645669895,agressif
59.9,24.879,31.462323146547487,1090.7071559314168,agressif
44.494792241643786,25.82407951449717,22.154956988104857,978.2949350936682,agressif
49.5,25.319000000000003,8.59263250310016,675.6937915949798,agressif
46.2,27.031999999999996,11.20317415338667,506.70192859751825,agressif
45.0,29.449,12.909944487358056,222.8753762382317,agressif
35.2,21.761,18.665476152512156,703.8951074004011,agressif
35.3,27.221,19.6018706590298,754.1404894167782,agressif
43.00536291046444,26.482022309592903,12.323453201931422,539.6623244776262,agressif
46.9,26.668000000000003,17.025797419732733,1024.9274012230221,agressif
38.0,24.59,17.074997966487597,780.5576354262523,agressif
45.9,19.195999999999998,19.098865585857887,659.2170777183761,agressif
87.8,29.037,13.950706871776147,286.2664066137617,agressif
90.2,26.973000000000003,8.715248450592533,159.77209462926317,agressif
50.6,25.951999999999998,8.745792639257399,549.5187389383955,agressif
43.3,22.11,15.642179444622727,740.1150060782596,agressif
90.1,30.155,11.92057045614848,374.2804207186549,agressif
77.9,30.205,22.273302404448245,387.06480938812643,agressif
93.5,26.193,7.106335201775948,202.50928648116636,agressif
52.9,24.276,15.102979838429237,853.8257953990901,agressif
84.6,25.153000000000002,12.53616989177937,240.70962220530825,agressif
91.1,31.879,2.183269719175042,82.27656612507192,agressif
92.1,26.828000000000003,2.5144029554194813,186.77841892943033,agressif
93.6,26.226,1.9550504398153572,57.106528134317145,agressif
93.4,26.528000000000002,6.899275324264136,150.5204305069581,agressif
63.19963923217798,23.63483121875496,25.96113576276565,618.8738249029659,agressif
72.4,26.176,32.98551870813076,659.2824719175975,agressif
37.8,14.484000000000002,16.382917933017914,418.2703006961461,agressif
36.5,23.066999999999997,25.522321385189258,889.8998757663071,agressif
51.3,25.921999999999997,10.022751895340697,558.6704057154112,agressif
91.7,27.441,8.667307668602875,134.89292049622173,agressif
94.8,29.773000000000003,9.283198682446573,323.0920233548881,agressif
55.8,22.143,38.07828194070152,747.6273655891534,agressif
83.7,30.77,12.927576038152791,1247.3413504107223,agressif
88.7,24.892,11.98193084050591,339.25762089204915,agressif
71.3,28.656999999999996,22.460088057609116,622.0337700729045,agressif
62.52941255982097,19.453051321867274,45.18876012340383,1283.87777218764,agressif
78.0,27.747,26.34809712715934,1002.5202741092072,agressif
70.4,26.764,26.52964798526777,934.9107146912182,agressif
53.1,23.809,20.327594818647658,928.0037655574943,agressif
96.4,27.031999999999996,3.1692971530679235,85.13884085552388,agressif
68.0,20.838,30.858098162754978,866.0896540710372,agressif
70.0,28.406,31.0984101058416,630.7879023711359,agressif
79.5,27.883000000000003,19.26568624956471,692.8297931109936,agressif
55.8,21.101,39.2507607852666,1022.91157975653,agressif
47.6,23.761,15.685803914509592,747.7436355091526,agressif
46.54328349090808,24.123381118177168,8.526686205168494,459.6344270575112,agressif
44.8,29.278000000000002,9.378462323619772,739.5399170355099,agressif
34.8,23.351,22.255086809286745,813.4918493069791,agressif
52.5,28.008000000000003,5.50252467307306,531.8455916272442,agressif
77.9,27.469,24.365047825841746,771.7739234315247,agressif
81.4,30.455,22.623488285899285,979.894920670352,agressif
58.9,22.093000000000004,16.629625505237467,890.6954898030839,agressif
39.6,20.673000000000002,17.74636112935081,909.4990134989457,agressif
40.9,25.561999999999998,20.60447632055822,992.9599745765744,agressif
44.9,25.198,8.799621203968574,482.01101877677263,agressif
43.7,23.589000000000002,15.59237705490161,942.2104565565191,agressif
71.7,26.586,29.51477972511776,785.2149316517668,agressif
69.1,28.793000000000003,24.108320371007,666.0093509520384,agressif
43.2,25.98,12.603350524540863,1005.0431720964915,agressif
30.5,22.784000000000002,21.214512852185777,699.2105389493051,agressif
57.635108508693556,27.568622705755306,16.30536808617077,740.4328074706582,agressif
71.2,22.564,29.555221384911178,621.1137308630897,agressif
82.5,28.666,18.638371411925693,371.36002297860045,agressif
67.0,29.250999999999998,29.713446264088738,479.0004523310321,agressif
48.3,26.158,11.766713880925105,587.2848636829584,agressif
68.6,27.1,28.733255993708752,1148.5254314409701,agressif
67.1,26.073,32.74293816993216,1168.538788401994,agressif
80.8,29.474,26.79054559603692,841.12361358681,agressif
79.5,34.754,21.172571354886912,447.36641705777504,agressif
47.6,25.274,8.262364471909155,315.22662042128076,agressif
50.9,26.576,8.646772037394456,709.4699429856066,agressif
49.5,23.66,9.68676072448026,565.0301860176243,agressif
49.2,26.355,12.281874630708637,673.6639864700106,agressif
62.0,27.436,28.386225141391694,916.8303126654475,agressif
59.9,21.433000000000003,37.69305860057879,946.4045470445853,agressif
47.903821790263606,25.327055315794215,10.761153630992526,888.2586854462307,agressif
43.9,26.908,16.468488428241102,1085.2937953486246,agressif
48.9,25.246,8.171087238958268,621.427603721195,agressif
55.3,18.256,43.28984997792336,894.9832028218929,agressif
77.2,27.935,28.646504537591007,700.3153654683804,agressif
77.1,26.074,24.50600833355862,638.8996095718882,agressif
30.199686984386936,21.483221160298463,26.248728178876163,953.6301584942236,agressif
49.4,24.177,5.601587076693335,265.6514215617484,agressif
48.8,21.897,9.425733098515174,261.0934485751967,agressif
46.0,23.018,16.020819787597222,925.8095316472438,agressif
48.4,21.612,34.82081114633731,1226.199349389994,agressif
68.2,28.12,28.797376423710702,1033.681016776667,agressif
33.9,25.675,23.7507894605632,1138.6529321966373,agressif
82.4,33.961,22.77523020983786,379.52937230792094,agressif
89.8,31.563000000000002,4.541169697580374,170.93471788310816,agressif
51.7,25.127,5.1650535116083525,232.2709385370647,agressif
97.4,34.258,1.837873166945363,61.82196661022323,agressif
47.3,21.459,34.23464781637327,820.3432140810875,agressif
71.8,30.929000000000002,29.543940909168573,918.7204205366892,agressif
64.5,24.143,38.19322220266604,1093.8197139687447,agressif
38.4,25.545,23.090161444986816,974.9083432701649,agressif
43.3,23.665,15.158789163019877,1052.9644132427056,agressif
37.1,19.684,29.715128956289064,1044.6790256660975,agressif
63.3,24.403000000000002,38.07609340372104,877.0612610049286,agressif
69.5,35.019,32.52776591706777,400.37328415700597,agressif
82.3,33.155,19.448221855309377,579.7691590433021,agressif
72.7,26.186,28.45678985565464,1071.9289155536387,agressif
22.0,18.622,28.534579412043595,1216.1573180399903,agressif
52.1,29.131999999999998,9.433392225964576,391.22508440368017,agressif
41.9,21.749000000000002,18.002777563476144,748.3501037467541,agressif
45.7965266454462,20.660517922225182,13.708825494569988,845.5310769862153,agressif
84.7,30.633000000000003,20.960544946266175,376.49555110253294,agressif
66.9,25.86,33.7159704986623,813.7074276284922,agressif
91.6,32.173,3.893013685508382,128.64684648723852,agressif
43.6,23.212,17.18655805499687,717.1630528997185,agressif
38.3,21.553,26.666874999186202,1042.3596148482857,agressif
49.8,21.497,9.65861733836106,649.1139345292165,agressif
54.4,24.586,28.837475617674997,1053.3493880633023,agressif
83.9,30.325,18.333030300525877,696.1154517910246,agressif
79.5,31.539,17.809173666025796,415.0864568576848,agressif
62.4,25.456,33.96468754456605,786.2213711445679,agressif
74.9,20.552,30.715359892622672,875.9603999166984,agressif
48.1,17.999000000000002,14.969969939849578,863.5517677334437,agressif
27.225453633046214,20.86781383431883,25.617447188977454,1316.0296585099552,agressif
54.4,34.003,14.00952057233461,1167.0384217230287,dangerous
59.2,29.265,20.8795487392701,1077.8892181790607,dangerous
50.5,30.438000000000002,23.320234418490166,991.6237861877524,dangerous
51.2,32.301,21.591150450538244,1034.2171972613446,dangerous
50.3,27.206999999999997,17.101331981911688,1045.1245592963762,dangerous
49.5,34.031,28.245943661583222,1389.8150516445626,dangerous
74.5,31.914,9.50146187582615,548.7466932322538,dangerous
57.2,27.695999999999998,8.011103405759894,400.3954156691718,dangerous
67.5,30.666999999999998,16.18813008211744,832.2274061550457,dangerous
70.8,26.016,32.10676633428606,1011.7376910818118,dangerous
105.23710269600517,32.44467738720507,21.491571165033182,649.9393291114662,dangerous
128.3,35.93,2.359378449224852,66.19667665374146,dangerous
117.8,33.004,10.601886624558857,294.63318060108423,dangerous
99.7,32.73,5.478239782184704,305.9117519808613,dangerous
85.61445892482254,37.845920184127316,38.82567105889365,824.3187919453716,dangerous
55.4,30.974,27.334146329372636,1080.039526025681,dangerous
54.51291998595974,31.74502816995614,26.179162631307367,1331.3029563012628,dangerous
109.7,30.695999999999998,8.056053624449133,224.4460836023753,dangerous
115.6,32.406,5.18973345494095,144.46391321787675,dangerous
124.7,34.955999999999996,1.8287822299126937,57.26197109193267,dangerous
116.3,32.538000000000004,7.0561242115547325,204.17356450932732,dangerous
107.8,31.294,4.962078417580906,213.61502235979984,dangerous
84.0,26.531999999999996,27.29672345009765,997.1314189547267,dangerous
72.5,31.736,32.820217346426375,907.2863323608974,dangerous
97.2,37.59,15.949921629901509,377.37013954766246,dangerous
106.8,31.339000000000002,11.292081788187291,278.0996823682712,dangerous
91.0,28.409000000000002,37.91217922163448,587.1540494433959,dangerous
86.4,34.803000000000004,28.052332048037172,539.2410407229777,dangerous
125.0,35.007,5.5377492419453835,152.53054338940336,dangerous
99.07446347285091,35.72705689707318,37.11561726444058,791.1120530911046,dangerous
77.5,31.454,32.042506490944525,971.166904067244,dangerous
112.7,37.03,10.382142788889436,230.97330293059125,dangerous
86.2,34.944,34.12981752726557,966.7612827258743,dangerous
117.4,32.97,4.993328882953068,136.59673007311218,dangerous
126.4,36.828,6.04060335470629,324.7918307675446,dangerous
123.1,35.302,9.12201244852862,266.99346642026865,dangerous
51.0,33.032,31.647362537114457,1631.8416862210895,dangerous
73.6,30.009,27.8615625309613,1044.2863006751443,dangerous
78.9,37.87,31.242599123632463,458.86429850713427,dangerous
114.8,41.306999999999995,15.281070352272812,430.19480083639627,dangerous
138.2,42.028999999999996,7.64198926981712,584.6882265124057,dangerous
53.3,24.901999999999997,46.46874696443239,1445.774824944896,dangerous
104.1,36.976,19.541693319100517,486.50892420728866,dangerous
119.2,33.387,7.6274358586472415,218.39263825606497,dangerous
91.8,29.107,41.348921791666264,1007.1342236486875,dangerous
92.9,31.55,21.620206597841136,956.2593790389718,dangerous
94.9,30.816999999999997,18.91765783012733,563.6971310513791,dangerous
106.7,37.444,31.854007248347543,1055.3696772011008,dangerous
80.6,28.64,38.56653702081349,1104.0374389787091,dangerous
99.8,36.301,15.039208016972761,538.0614277199212,dangerous
99.7,34.092,11.195733314278456,340.62713404020593,dangerous
125.3,35.042,5.982381539896038,184.09526519350428,dangerous
98.1,36.243,14.39482931858211,509.7476608850479,dangerous
85.3,34.37,14.189589297948142,855.6767302355877,dangerous
59.37956867671532,28.525983193162418,21.72925730475441,1069.987533088831,dangerous
63.9,29.658,20.867039400291873,568.9436214990413,dangerous
62.7,29.476999999999997,32.25953777997722,758.9473777688557,dangerous
89.8,29.215999999999998,16.437085440484204,723.0620382174071,dangerous
86.18241803425573,24.962348860497787,24.880643206728287,567.5993717085245,dangerous
98.4,32.319,15.735310610216755,210.04097483850884,dangerous
114.8,32.228,12.497110777206776,350.903532169297,dangerous
79.6,25.803,32.616287683030734,1128.6771066656358,dangerous
84.1,27.2,26.38791811079878,662.1809084801189,dangerous
103.4,33.147,17.64589974407023,226.14992568844434,dangerous
81.4,32.131,35.27731408269185,646.9946676750899,dangerous
112.5,34.69,6.7700320038633,333.02619182947825,dangerous
128.6,36.097,8.221921916437786,226.49358587925718,dangerous
114.4,32.117,16.614585292580866,467.818827705294,dangerous
128.4,35.976,8.235424835563872,223.27471867634276,dangerous
54.9,27.678,8.211780156174015,221.29206442567653,dangerous
85.4,30.785999999999998,8.6178110136314,290.11423037601355,dangerous
59.4,22.514,17.212398631993935,448.35209378344604,dangerous
56.2,27.394000000000002,5.808040403899867,272.51063180075096,dangerous
75.2,28.048000000000002,12.24563414264674,321.53133595343394,dangerous
62.5,24.666999999999998,21.757501899089633,754.8062370937031,dangerous
105.0,32.119,6.79869268479038,227.9061454000552,dangerous
117.3,32.762,3.093002855909879,82.12564899117828,dangerous
117.4,32.935,4.033195589934446,114.68531825051637,dangerous
125.5,35.208,2.3213980461973533,63.49068173099629,dangerous
86.2,29.223000000000003,30.647820295885463,834.1055155740856,dangerous
118.0,34.283,8.844332774281067,163.2768950110347,dangerous
73.1,28.008000000000003,33.64339129424645,1107.7139422151272,dangerous
86.7,32.025999999999996,22.30620242593227,661.93356497797,dangerous
87.1,33.965,27.87452042437482,804.1413985667501,dangerous
102.7,38.461999999999996,32.7280036394251,518.4890012762512,dangerous
83.4,21.989,40.48923039251027,1250.1922918762004,dangerous
88.2,30.544,25.314905578422458,352.80501382176783,dangerous
110.5,31.02,4.813176359397884,134.3172033326748,dangerous
84.0,22.879,32.218007387174026,946.9627999263986,dangerous
55.3,27.947,5.375872022286245,186.90463997569574,dangerous
56.0,20.759,7.7746025264604,367.69082725089083,dangerous
47.7,18.598,18.773799710116105,640.5859817385954,dangerous
47.7,23.266,14.575855225528125,749.0282890370548,dangerous
60.3,21.218000000000004,3.1640339933558095,105.40271976250581,dangerous
57.1,19.567999999999998,4.332051092342595,341.753582440786,dangerous
60.0,21.055,2.70801280154532,96.9286679299095,dangerous
58.4,20.508000000000003,2.796823595120404,97.72614798507101,dangerous
57.4,20.214000000000002,2.9514591494904874,99.38946959646513,dangerous
59.2,20.778000000000002,2.2010098692292237,69.15007833208387,dangerous
55.1,26.768,1.3703203194062976,59.79371947695584,dangerous
53.0,25.796999999999997,1.4907119849998598,72.71871224871292,dangerous
60.9,23.418000000000003,8.5693251387337,248.27798040816177,dangerous
59.3,20.738000000000003,5.831904586934796,207.9315058164854,dangerous
44.92253689014462,18.754820967486268,28.097089437872366,554.3854789860942,dangerous
55.6,27.088,1.776388345929897,75.27401794628594,dangerous
55.4,19.525,1.837873166945363,63.56842332828811,dangerous
56.4,27.445999999999998,1.577621275493231,79.86405115361146,dangerous
55.8,26.987,1.9321835661585918,88.9132536052228,dangerous
53.4,25.956,1.2649110640673518,51.04072448109995,dangerous
53.6,26.05,0.8432740427115678,33.87558937576667,dangerous
53.6,25.993000000000002,2.0110804171997807,101.49991789816056,dangerous
56.9,27.608,3.414023367751831,162.8685905194055,dangerous
55.1,26.697,1.3703203194062976,66.05056985202911,dangerous
55.0,26.8,5.962847939999439,277.93524425664333,dangerous
55.8,27.108,1.4757295747452437,73.36181265178469,dangerous
52.9,25.711,0.7378647873726218,30.942419642512338,dangerous
54.1,26.26,1.5238839267549946,70.79861894447126,dangerous
56.4,27.334,1.07496769977314,38.56653702081349,dangerous
